15.625,0.2903921568627451,0.0
62.5,1.1615686274509804,0.0
78.125,0.5807843137254902,0.0
93.75,0.5807843137254902,0.0
265.625,20.327450980392157,0.0
281.25,23.231372549019607,0.0
328.125,24.68333333333333,0.0
390.625,28.16803921568627,0.0
406.25,28.458431372549022,0.0
421.875,28.458431372549022,0.0
437.5,28.748823529411766,0.0
453.125,29.329607843137254,0.0
468.75,29.03921568627451,0.0
484.375,29.62,0.0
500.0,29.62,0.0
593.75,31.65274509803921,0.0
609.375,31.943137254901963,0.0
703.125,33.97588235294118,0.0
781.25,35.427843137254904,0.0
828.125,36.00862745098039,0.0
890.625,36.00862745098039,0.0
921.875,36.87980392156862,0.0
937.5,38.6221568627451,0.0
1015.625,41.52607843137255,0.0
1078.125,44.720392156862744,0.0
1171.875,47.6243137254902,0.0
1187.5,48.205098039215684,0.0
1203.125,49.076274509803916,0.0
1359.375,55.46490196078431,0.0
1375.0,55.46490196078431,0.0
1390.625,56.33607843137254,0.0
1437.5,56.916862745098044,0.0
1500.0,55.46490196078431,0.0
1515.625,55.46490196078431,0.0
1578.125,53.14176470588235,0.0
1640.625,51.10901960784314,0.0
1671.875,50.52823529411765,0.0
1687.5,50.237843137254906,0.0
1734.375,50.237843137254906,0.0
1765.625,51.10901960784314,0.0
1781.25,50.818627450980394,0.0
1828.125,50.52823529411765,0.0
1937.5,49.076274509803916,0.0
1968.75,48.205098039215684,0.0
46.875,0.8711764705882352,15.625
62.5,1.1615686274509804,15.625
78.125,0.2903921568627451,15.625
281.25,20.03705882352941,15.625
312.5,26.13529411764706,15.625
484.375,29.62,15.625
562.5,30.78156862745098,15.625
625.0,31.65274509803921,15.625
640.625,31.65274509803921,15.625
656.25,33.39509803921568,15.625
671.875,33.39509803921568,15.625
703.125,33.97588235294118,15.625
781.25,35.427843137254904,15.625
796.875,35.427843137254904,15.625
812.5,36.00862745098039,15.625
890.625,36.00862745098039,15.625
906.25,36.58941176470588,15.625
937.5,38.6221568627451,15.625
984.375,38.6221568627451,15.625
1000.0,39.20294117647059,15.625
1046.875,42.106862745098034,15.625
1078.125,44.720392156862744,15.625
1140.625,46.17235294117647,15.625
1156.25,46.75313725490196,15.625
1187.5,47.6243137254902,15.625
1203.125,49.076274509803916,15.625
1218.75,49.076274509803916,15.625
1234.375,49.36666666666666,15.625
1265.625,50.237843137254906,15.625
1296.875,51.98019607843137,15.625
1328.125,54.88411764705882,15.625
1343.75,54.88411764705882,15.625
1359.375,54.88411764705882,15.625
1406.25,55.46490196078431,15.625
1468.75,56.33607843137254,15.625
1484.375,55.46490196078431,15.625
1515.625,54.88411764705882,15.625
1531.25,53.14176470588235,15.625
1578.125,51.98019607843137,15.625
1609.375,53.14176470588235,15.625
1625.0,51.98019607843137,15.625
1656.25,50.237843137254906,15.625
1703.125,49.947450980392155,15.625
1718.75,49.947450980392155,15.625
1734.375,49.947450980392155,15.625
1781.25,50.52823529411765,15.625
1828.125,50.52823529411765,15.625
1859.375,50.818627450980394,15.625
1875.0,50.52823529411765,15.625
1906.25,49.36666666666666,15.625
1921.875,49.36666666666666,15.625
1937.5,48.78588235294117,15.625
1968.75,48.205098039215684,15.625
1984.375,46.462745098039214,15.625
15.625,1.1615686274509804,31.25
46.875,0.8711764705882352,31.25
62.5,2.903921568627451,31.25
250.0,20.327450980392157,31.25
296.875,20.327450980392157,31.25
312.5,20.6178431372549,31.25
328.125,23.8121568627451,31.25
484.375,29.03921568627451,31.25
515.625,29.329607843137254,31.25
625.0,31.362352941176468,31.25
640.625,31.362352941176468,31.25
671.875,32.814313725490194,31.25
703.125,34.26627450980392,31.25
718.75,34.26627450980392,31.25
750.0,34.84705882352941,31.25
875.0,36.00862745098039,31.25
906.25,36.58941176470588,31.25
937.5,36.87980392156862,31.25
1000.0,38.6221568627451,31.25
1015.625,39.20294117647059,31.25
1156.25,46.462745098039214,31.25
1218.75,48.49549019607843,31.25
1234.375,48.78588235294117,31.25
1250.0,49.36666666666666,31.25
1265.625,49.947450980392155,31.25
1281.25,50.818627450980394,31.25
1296.875,51.10901960784314,31.25
1328.125,54.59372549019608,31.25
1359.375,54.59372549019608,31.25
1390.625,56.916862745098044,31.25
1421.875,56.33607843137254,31.25
1500.0,51.98019607843137,31.25
1531.25,51.10901960784314,31.25
1546.875,51.10901960784314,31.25
1562.5,51.98019607843137,31.25
1593.75,51.98019607843137,31.25
1640.625,49.36666666666666,31.25
1734.375,49.36666666666666,31.25
1750.0,49.36666666666666,31.25
1765.625,49.36666666666666,31.25
1796.875,49.947450980392155,31.25
1812.5,50.52823529411765,31.25
1906.25,48.78588235294117,31.25
1921.875,48.78588235294117,31.25
1984.375,46.17235294117647,31.25
0.0,1.4519607843137254,46.875
62.5,15.971568627450981,46.875
281.25,15.971568627450981,46.875
359.375,23.52176470588235,46.875
421.875,29.329607843137254,46.875
453.125,29.03921568627451,46.875
468.75,29.03921568627451,46.875
484.375,29.329607843137254,46.875
546.875,29.62,46.875
687.5,33.39509803921568,46.875
703.125,33.97588235294118,46.875
718.75,33.97588235294118,46.875
734.375,34.84705882352941,46.875
765.625,34.84705882352941,46.875
812.5,36.00862745098039,46.875
875.0,36.00862745098039,46.875
890.625,36.00862745098039,46.875
953.125,36.87980392156862,46.875
1000.0,38.6221568627451,46.875
1046.875,41.52607843137255,46.875
1062.5,42.106862745098034,46.875
1093.75,44.720392156862744,46.875
1140.625,46.17235294117647,46.875
1218.75,48.205098039215684,46.875
1265.625,49.947450980392155,46.875
1343.75,54.59372549019608,46.875
1375.0,56.33607843137254,46.875
1421.875,56.33607843137254,46.875
1453.125,54.59372549019608,46.875
1468.75,54.59372549019608,46.875
1500.0,51.10901960784314,46.875
1531.25,52.85137254901961,46.875
1562.5,51.10901960784314,46.875
1578.125,51.98019607843137,46.875
1593.75,51.98019607843137,46.875
1609.375,49.947450980392155,46.875
1625.0,49.36666666666666,46.875
1640.625,49.36666666666666,46.875
1671.875,49.076274509803916,46.875
1718.75,49.36666666666666,46.875
1781.25,50.237843137254906,46.875
